age,gender,marital,education,category,frequency,amount
2,1,1,1,19,1,38.0
2,1,1,1,20,2,22.625
2,1,1,1,3,3,68.07333333333334
2,1,1,1,5,6,38.105000000000004
2,1,1,1,6,1,154.74
2,1,1,1,7,2,32.58
2,1,1,1,8,1,48.5
2,1,1,1,16,1,45.34
2,1,1,1,19,11,49.82181818181819
2,1,1,1,20,4,29.252499999999998
2,1,1,1,3,1,15.04
2,1,1,1,5,3,32.056666666666665
2,1,1,1,7,1,29.0
2,1,1,1,12,2,320.0
2,1,1,1,16,2,75.295
2,1,1,1,19,10,47.215
2,1,1,1,5,11,47.854545454545466
2,1,1,1,6,2,73.64
2,1,1,1,7,4,28.5975
2,1,1,1,12,1,320.0
2,1,1,1,17,1,187.93
2,1,1,1,19,24,13.998333333333335
2,1,1,1,20,6,36.60333333333333
2,1,1,1,5,1,19.9
2,1,1,1,7,5,41.134
2,1,1,1,10,1,48.8
2,1,1,1,18,1,21.0
2,1,1,1,19,15,14.015333333333333
2,1,1,1,20,3,58.13
2,1,1,1,5,2,48.769999999999996
2,1,1,1,7,4,54.372499999999995
2,1,1,1,17,1,9.0
2,1,1,1,19,12,40.755833333333335
2,1,1,1,20,5,47.29200000000001
2,1,1,1,3,1,27.4
2,1,1,1,5,3,37.443333333333335
2,1,1,1,6,1,25.9
2,1,1,1,7,3,87.26
2,1,1,1,18,2,16.565
2,1,1,1,19,10,8.572000000000001
2,1,1,1,20,2,48.95
2,1,1,1,3,1,70.9
2,1,1,1,7,3,87.86666666666667
2,1,1,1,16,2,136.465
2,1,1,1,19,7,93.75285714285714
2,1,1,1,20,2,34.510000000000005
2,1,1,1,3,3,88.53333333333335
2,1,1,1,5,9,58.97666666666666
2,1,1,1,6,1,59.97
2,1,1,1,7,3,27.143333333333334
2,1,1,1,16,2,127.695
2,1,1,1,18,1,20.0
2,1,1,1,19,2,29.725
2,1,1,1,20,1,59.96
2,1,1,1,21,1,3087.0
2,1,1,1,3,3,39.25
2,1,1,1,5,8,178.05
2,1,1,1,6,1,35.0
2,1,1,1,7,2,39.46
2,1,1,1,10,1,6.8
2,1,1,1,16,1,24.74
2,1,1,1,18,3,28.583333333333332
2,1,1,1,19,12,76.075
2,1,1,1,20,3,35.07333333333333
2,1,1,1,10,1,150.0
2,1,1,1,16,1,96.89
2,1,1,1,19,4,325.81
2,1,1,1,20,1,23.3
2,1,1,1,4,1,36.5
2,1,1,1,5,6,53.88833333333333
2,1,1,1,6,2,27.5
2,1,1,1,16,1,87.7
2,1,1,1,18,1,91.8
2,1,1,1,19,4,264.72499999999997
2,1,1,1,20,4,56.815
2,1,1,1,5,2,53.79
2,1,1,1,19,2,121.75
2,1,1,1,20,2,29.17
4,0,1,1,19,2,13.175
4,0,1,1,3,1,117.98
4,0,1,1,5,2,161.95
4,0,1,1,12,1,800.0
4,0,1,1,16,1,104.64
4,0,1,1,19,3,6.7
4,0,1,1,8,1,882.0
4,0,1,1,19,1,6.5
4,0,1,1,6,1,179.98
4,0,1,1,19,4,67.75999999999999
4,0,1,1,5,1,254.27
4,0,1,1,19,1,4.74
4,0,1,1,3,2,274.97499999999997
4,0,1,1,7,1,164.84
4,0,1,1,19,3,8.566666666666668
4,0,1,1,5,1,309.8
4,0,1,1,19,3,8.263333333333334
4,0,1,1,0,1,759.5
4,0,1,1,19,1,31.6
4,0,1,1,0,1,984.61
4,0,1,1,3,2,143.395
4,0,1,1,5,1,139.98
4,0,1,1,19,1,50.0
4,0,1,1,3,1,288.97
4,0,1,1,5,1,100.67
4,0,1,1,6,1,40.8
2,0,1,1,8,1,10.25
2,0,1,1,16,1,2250.0
2,0,1,1,19,6,6.466666666666666
2,0,1,1,3,1,29.99
2,0,1,1,19,2,7.0
2,0,1,1,8,1,31.13
2,0,1,1,19,7,17.27
2,0,1,1,5,1,349.56
2,0,1,1,19,2,6.2
2,0,1,1,19,9,10.035555555555554
2,0,1,1,19,4,10.325000000000001
2,0,1,1,3,1,105.0
2,0,1,1,7,1,142.78
2,0,1,1,19,2,11.695
2,0,1,1,20,1,16.37
2,0,1,1,3,5,186.796
2,0,1,1,18,1,4.9
2,0,1,1,19,10,13.122
2,0,1,1,3,3,69.99333333333333
2,0,1,1,19,10,14.081
2,0,1,1,6,2,74.9
2,0,1,1,19,14,12.632857142857143
2,0,1,1,19,8,15.775
2,0,1,1,21,1,3800.0
2,0,1,1,19,9,8.554444444444444
2,0,1,1,16,2,153.25
2,0,1,1,19,1,15.2
2,0,1,1,19,1,0.24
3,0,1,1,5,2,70.675
3,0,1,1,12,1,1400.0
3,0,1,1,19,2,66.7
3,0,1,1,6,1,85.51
3,0,1,1,16,1,27.0
3,0,1,1,19,7,303.0614285714286
3,0,1,1,5,2,14.899999999999999
3,0,1,1,8,2,76.945
3,0,1,1,16,2,43.595
3,0,1,1,19,4,52.8225
3,0,1,1,8,3,55.07
3,0,1,1,10,1,78.49
3,0,1,1,16,1,15.76
3,0,1,1,19,2,30.03
3,0,1,1,5,3,31.72666666666667
3,0,1,1,6,2,29.64
3,0,1,1,8,2,72.49
3,0,1,1,16,1,16.9
3,0,1,1,17,1,162.7
3,0,1,1,19,3,24.099999999999998
3,0,1,1,5,1,120.0
3,0,1,1,8,4,19.405
3,0,1,1,16,2,40.13
3,0,1,1,19,1,45.9
3,0,1,1,3,2,139.93
3,0,1,1,8,2,28.810000000000002
3,0,1,1,16,2,91.51
3,0,1,1,19,1,45.9
3,0,1,1,5,1,150.2
3,0,1,1,7,1,150.01
3,0,1,1,8,1,71.97
3,0,1,1,19,1,45.9
3,0,1,1,5,2,103.425
3,0,1,1,8,6,32.82333333333333
3,0,1,1,16,1,15.0
3,0,1,1,19,4,33.065
3,0,1,1,5,1,33.7
3,0,1,1,8,5,43.998000000000005
3,0,1,1,16,3,217.04999999999998
3,0,1,1,19,3,131.96666666666667
3,0,1,1,5,1,120.0
3,0,1,1,8,2,10.0
3,0,1,1,16,2,3.5
3,0,1,1,19,8,49.4875
3,0,1,1,8,5,32.636
3,0,1,1,12,1,1260.0
3,0,1,1,16,4,31.9425
3,0,1,1,19,4,168.64499999999998
3,0,1,1,8,1,23.39
3,0,1,1,16,1,360.45
3,0,1,1,19,4,40.475
3,0,1,1,8,3,36.596666666666664
3,0,1,1,19,2,42.95
3,0,3,2,5,2,122.845
3,0,3,2,11,1,50.0
3,0,3,2,19,2,122.5
3,0,3,2,20,6,89.25833333333333
3,0,3,2,3,1,99.98
3,0,3,2,5,7,81.19285714285714
3,0,3,2,11,2,40.0
3,0,3,2,18,1,200.0
3,0,3,2,20,3,80.03
3,0,3,2,3,2,104.95
3,0,3,2,5,1,29.36
3,0,3,2,7,1,33.71
3,0,3,2,12,1,350.0
3,0,3,2,20,1,53.4
3,0,3,2,4,1,10.0
3,0,3,2,5,3,129.17
3,0,3,2,7,3,125.75
3,0,3,2,19,3,47.0
3,0,3,2,20,1,35.19
3,0,3,2,3,3,161.60333333333332
3,0,3,2,5,1,35.0
3,0,3,2,18,1,50.0
3,0,3,2,19,8,21.37
3,0,3,2,20,2,32.54
3,0,3,2,5,2,98.25999999999999
3,0,3,2,7,1,78.52
3,0,3,2,11,1,70.0
3,0,3,2,18,1,85.62
3,0,3,2,19,6,22.123333333333335
3,0,3,2,20,1,34.84
3,0,3,2,5,2,249.945
3,0,3,2,7,2,34.22
3,0,3,2,8,1,316.11
3,0,3,2,11,3,43.333333333333336
3,0,3,2,19,12,39.76833333333334
3,0,3,2,5,3,196.00666666666666
3,0,3,2,6,1,69.22
3,0,3,2,18,1,44.55
3,0,3,2,19,12,22.872500000000002
3,0,3,2,20,1,42.49
3,0,3,2,3,1,31.9
3,0,3,2,4,1,50.0
3,0,3,2,5,3,126.53000000000002
3,0,3,2,7,2,77.035
3,0,3,2,8,1,84.0
3,0,3,2,18,1,65.36
3,0,3,2,19,18,19.81166666666667
3,0,3,2,20,3,67.46333333333332
3,0,3,2,19,9,8.78888888888889
3,0,3,2,20,1,89.66
3,0,3,2,5,1,104.8
3,0,3,2,7,6,65.63333333333334
3,0,3,2,11,1,50.45
3,0,3,2,18,3,55.09666666666667
3,0,3,2,19,12,19.49833333333333
3,0,3,2,20,4,289.26
3,0,3,2,6,1,528.23
3,0,3,2,7,1,68.44
3,0,3,2,18,3,152.53666666666666
3,0,3,2,19,9,19.05888888888889
3,0,3,2,20,2,52.55
3,0,3,2,5,4,111.38
3,0,3,2,6,1,98.01
3,0,3,2,7,2,103.24000000000001
3,0,3,2,18,7,77.24
3,0,3,2,19,2,8.1
3,0,3,2,6,1,112.39
3,0,3,2,18,2,29.145
2,0,3,1,5,6,47.69833333333333
2,0,3,1,7,5,29.258000000000003
2,0,3,1,11,5,16.336
2,0,3,1,16,1,50.0
2,0,3,1,18,11,34.3890909090909
2,0,3,1,19,8,40.54875
2,0,3,1,20,8,42.92
2,0,3,1,1,1,782.0
2,0,3,1,3,2,119.7
2,0,3,1,5,5,75.52
2,0,3,1,7,5,15.929999999999998
2,0,3,1,11,3,21.96666666666667
2,0,3,1,12,1,221.0
2,0,3,1,16,3,77.89666666666666
2,0,3,1,18,36,33.62361111111111
2,0,3,1,19,11,28.105454545454542
2,0,3,1,20,3,54.19333333333333
2,0,3,1,5,1,93.9
2,0,3,1,7,1,68.34
2,0,3,1,11,5,56.04
2,0,3,1,18,25,21.292399999999997
2,0,3,1,19,9,19.644444444444446
2,0,3,1,20,10,32.891
2,0,3,1,1,1,170.0
2,0,3,1,5,9,59.443333333333335
2,0,3,1,7,6,38.20666666666667
2,0,3,1,11,3,70.24666666666667
2,0,3,1,16,3,54.02333333333333
2,0,3,1,18,19,42.20157894736841
2,0,3,1,19,10,20.16
2,0,3,1,20,4,101.33749999999999
2,0,3,1,1,1,30.0
2,0,3,1,4,1,15.0
2,0,3,1,5,11,66.24636363636363
2,0,3,1,7,3,28.123333333333335
2,0,3,1,8,1,150.0
2,0,3,1,9,0,0.0
2,0,3,1,11,3,74.13333333333334
2,0,3,1,13,1,132.0
2,0,3,1,18,49,16.97469387755102
2,0,3,1,19,14,27.655714285714286
2,0,3,1,20,15,33.443333333333335
2,0,3,1,1,1,33.0
2,0,3,1,5,5,60.146
2,0,3,1,7,2,17.395
2,0,3,1,11,2,68.495
2,0,3,1,18,17,25.031176470588235
2,0,3,1,19,3,26.666666666666668
2,0,3,1,20,1,31.18
2,0,3,1,5,6,77.69833333333334
2,0,3,1,7,6,36.06166666666667
2,0,3,1,9,0,0.0
2,0,3,1,11,5,46.019999999999996
2,0,3,1,13,2,117.625
2,0,3,1,16,1,77.34
2,0,3,1,18,24,32.621666666666655
2,0,3,1,19,5,23.6
2,0,3,1,20,7,17.217142857142857
2,0,3,1,5,10,35.925
2,0,3,1,7,2,51.9
2,0,3,1,9,0,0.0
2,0,3,1,11,9,49.25666666666667
2,0,3,1,13,5,82.22
2,0,3,1,16,1,83.25
2,0,3,1,18,29,27.665172413793098
2,0,3,1,19,12,24.870833333333337
2,0,3,1,20,21,25.833809523809528
2,0,3,1,5,4,115.3675
2,0,3,1,6,1,70.0
2,0,3,1,7,4,28.85
2,0,3,1,9,0,0.0
2,0,3,1,11,5,97.48
2,0,3,1,16,1,99.9
2,0,3,1,18,20,40.9785
2,0,3,1,19,4,45.3775
2,0,3,1,20,6,31.978333333333335
2,0,3,1,1,2,320.0
2,0,3,1,5,7,33.392857142857146
2,0,3,1,7,1,66.96
2,0,3,1,11,2,40.830000000000005
2,0,3,1,13,1,155.0
2,0,3,1,16,1,77.34
2,0,3,1,18,16,34.271249999999995
2,0,3,1,19,13,59.08461538461537
2,0,3,1,20,8,71.15
2,0,3,1,5,11,73.93454545454546
2,0,3,1,7,1,29.69
2,0,3,1,11,5,82.588
2,0,3,1,16,1,99.9
2,0,3,1,18,15,29.507333333333335
2,0,3,1,19,1,350.0
2,0,3,1,20,5,44.024
2,0,3,1,5,7,27.051428571428573
2,0,3,1,7,4,61.405
2,0,3,1,11,6,108.08166666666666
2,0,3,1,18,9,37.12111111111111
2,0,3,1,19,7,26.654285714285717
2,0,3,1,20,2,13.5
2,0,3,1,1,2,230.58499999999998
2,0,3,1,5,3,241.98666666666668
2,0,3,1,7,5,37.065999999999995
2,0,3,1,11,5,64.348
2,0,3,1,18,5,44.077999999999996
2,0,3,1,19,2,63.235
2,0,3,1,20,2,135.20499999999998
2,0,3,1,5,2,16.0
2,0,3,1,11,2,119.51
2,0,3,1,16,1,61.0
3,1,3,2,6,1,119.21
3,1,3,2,7,1,30.18
3,1,3,2,18,12,45.66166666666667
3,1,3,2,19,6,14.581666666666665
3,1,3,2,20,10,34.193999999999996
3,1,3,2,1,1,369.0
3,1,3,2,3,5,177.73999999999998
3,1,3,2,5,7,98.18571428571428
3,1,3,2,6,2,21.369999999999997
3,1,3,2,7,2,82.61500000000001
3,1,3,2,11,3,81.30999999999999
3,1,3,2,13,1,23.8
3,1,3,2,16,3,69.90666666666667
3,1,3,2,18,10,42.25599999999999
3,1,3,2,19,4,50.3775
3,1,3,2,20,5,45.958
3,1,3,2,4,1,69.0
3,1,3,2,5,5,116.29399999999998
3,1,3,2,6,2,12.975000000000001
3,1,3,2,16,3,62.76333333333333
3,1,3,2,18,18,40.38666666666667
3,1,3,2,19,11,46.31636363636364
3,1,3,2,20,4,63.925000000000004
3,1,3,2,3,2,409.4
3,1,3,2,5,2,69.675
3,1,3,2,6,1,15.39
3,1,3,2,7,1,32.99
3,1,3,2,16,2,21.555
3,1,3,2,18,9,65.24888888888889
3,1,3,2,19,12,48.12833333333333
3,1,3,2,20,7,48.37571428571429
3,1,3,2,7,2,143.405
3,1,3,2,18,2,15.0
3,1,3,2,19,11,53.67181818181817
3,1,3,2,20,7,138.18142857142857
3,1,3,2,21,1,42.0
3,1,3,2,7,1,288.84
3,1,3,2,19,7,33.635714285714286
3,1,3,2,20,2,204.88500000000002
3,1,3,2,19,1,5.9
2,1,3,2,5,1,162.06
2,1,3,2,7,2,100.82000000000001
2,1,3,2,19,5,45.74999999999999
2,1,3,2,20,2,28.299999999999997
2,1,3,2,0,2,629.77
2,1,3,2,3,3,211.63
2,1,3,2,5,6,178.66
2,1,3,2,6,3,45.379999999999995
2,1,3,2,7,5,77.61800000000001
2,1,3,2,11,2,129.055
2,1,3,2,12,1,820.4
2,1,3,2,16,3,1954.6500000000003
2,1,3,2,18,1,7.7
2,1,3,2,19,15,27.926
2,1,3,2,20,6,86.09499999999998
2,1,3,2,3,4,63.975
2,1,3,2,5,5,65.878
2,1,3,2,6,2,47.545
2,1,3,2,7,1,30.35
2,1,3,2,11,3,63.32666666666666
2,1,3,2,16,2,49.98
2,1,3,2,18,4,92.30499999999999
2,1,3,2,19,9,43.23111111111111
2,1,3,2,20,5,84.506
2,1,3,2,3,1,198.0
2,1,3,2,5,11,41.63727272727272
2,1,3,2,6,1,7.0
2,1,3,2,7,4,140.1675
2,1,3,2,11,2,128.5
2,1,3,2,12,1,200.0
2,1,3,2,16,2,24.27
2,1,3,2,18,9,82.60222222222222
2,1,3,2,19,7,38.73857142857144
2,1,3,2,20,7,13.45857142857143
2,1,3,2,3,1,109.8
2,1,3,2,4,1,32.9
2,1,3,2,5,3,60.72666666666667
2,1,3,2,7,5,182.148
2,1,3,2,11,1,171.0
2,1,3,2,18,5,35.44799999999999
2,1,3,2,19,8,44.775
2,1,3,2,20,3,20.106666666666666
2,1,3,2,7,2,231.275
2,1,3,2,19,1,20.8
2,1,3,2,20,1,47.84
2,1,1,1,5,1,162.06
2,1,1,1,7,2,100.82000000000001
2,1,1,1,19,5,45.75000000000001
2,1,1,1,20,2,28.299999999999997
2,1,1,1,0,2,629.77
2,1,1,1,3,3,211.63
2,1,1,1,5,6,178.66
2,1,1,1,6,3,45.379999999999995
2,1,1,1,7,5,77.61800000000001
2,1,1,1,11,2,129.055
2,1,1,1,12,1,820.4
2,1,1,1,16,3,1954.6500000000003
2,1,1,1,18,1,7.7
2,1,1,1,19,15,27.926000000000002
2,1,1,1,20,6,86.09500000000001
2,1,1,1,3,4,63.975
2,1,1,1,5,5,65.878
2,1,1,1,6,2,47.545
2,1,1,1,7,1,30.35
2,1,1,1,11,3,63.32666666666666
2,1,1,1,16,2,49.98
2,1,1,1,18,4,92.30499999999999
2,1,1,1,19,9,43.23111111111111
2,1,1,1,20,5,84.506
2,1,1,1,3,1,198.0
2,1,1,1,5,11,41.63727272727272
2,1,1,1,6,1,7.0
2,1,1,1,7,4,140.16750000000002
2,1,1,1,11,2,128.5
2,1,1,1,12,1,200.0
2,1,1,1,16,2,24.27
2,1,1,1,18,9,82.60222222222221
2,1,1,1,19,7,38.738571428571426
2,1,1,1,20,7,13.45857142857143
2,1,1,1,3,1,109.8
2,1,1,1,4,1,32.9
2,1,1,1,5,3,60.72666666666667
2,1,1,1,7,5,182.14800000000002
2,1,1,1,11,1,171.0
2,1,1,1,18,5,35.448
2,1,1,1,19,8,44.775
2,1,1,1,20,3,20.106666666666666
2,1,1,1,7,2,231.275
2,1,1,1,19,1,20.8
2,1,1,1,20,1,47.84
3,1,3,2,6,1,119.21
3,1,3,2,7,1,30.18
3,1,3,2,18,12,45.66166666666667
3,1,3,2,19,6,14.581666666666665
3,1,3,2,20,10,34.193999999999996
3,1,3,2,1,1,369.0
3,1,3,2,3,5,177.73999999999998
3,1,3,2,5,7,98.18571428571428
3,1,3,2,6,2,21.369999999999997
3,1,3,2,7,2,82.61500000000001
3,1,3,2,11,3,81.30999999999999
3,1,3,2,13,1,23.8
3,1,3,2,16,3,69.90666666666667
3,1,3,2,18,10,42.25599999999999
3,1,3,2,19,4,50.3775
3,1,3,2,20,5,45.958000000000006
3,1,3,2,4,1,69.0
3,1,3,2,5,5,116.29400000000001
3,1,3,2,6,2,12.975000000000001
3,1,3,2,16,3,62.76333333333334
3,1,3,2,18,18,40.38666666666667
3,1,3,2,19,11,46.31636363636364
3,1,3,2,20,4,63.925000000000004
3,1,3,2,3,2,409.4
3,1,3,2,5,2,69.675
3,1,3,2,6,1,15.39
3,1,3,2,7,1,32.99
3,1,3,2,16,2,21.555
3,1,3,2,18,9,65.24888888888889
3,1,3,2,19,12,48.12833333333333
3,1,3,2,20,7,48.375714285714295
3,1,3,2,7,2,143.405
3,1,3,2,18,2,15.0
3,1,3,2,19,11,53.67181818181818
3,1,3,2,20,7,138.18142857142857
3,1,3,2,21,1,42.0
3,1,3,2,7,1,288.84
3,1,3,2,19,7,33.635714285714286
3,1,3,2,20,2,204.88500000000002
3,1,3,2,19,1,5.9
1,1,1,1,3,1,199.8
1,1,1,1,5,4,51.9275
1,1,1,1,7,2,59.370000000000005
1,1,1,1,8,3,28.566666666666666
1,1,1,1,9,0,0.0
1,1,1,1,12,1,35.0
1,1,1,1,16,9,23.80111111111111
1,1,1,1,18,9,46.496666666666655
1,1,1,1,19,5,18.724
1,1,1,1,20,7,153.42857142857142
1,1,1,1,8,1,29.0
1,1,1,1,16,5,23.856
1,1,1,1,19,3,23.900000000000002
1,1,1,1,3,3,197.60666666666668
1,1,1,1,5,1,14.9
1,1,1,1,8,4,81.5
1,1,1,1,16,1,18.9
1,1,1,1,18,4,57.870000000000005
1,1,1,1,19,4,125.95750000000001
1,1,1,1,20,1,82.0
1,1,1,1,5,3,188.13
1,1,1,1,8,3,19.966666666666665
1,1,1,1,16,1,18.9
1,1,1,1,18,1,65.8
1,1,1,1,19,7,151.93714285714285
1,1,1,1,5,4,55.11000000000001
1,1,1,1,6,1,461.91
1,1,1,1,8,1,29.0
1,1,1,1,16,2,22.9
1,1,1,1,18,1,52.9
1,1,1,1,19,2,89.01
1,1,1,1,3,1,1199.99
1,1,1,1,5,2,12.9
1,1,1,1,8,3,199.3033333333333
1,1,1,1,16,3,214.76666666666665
1,1,1,1,18,1,57.97
1,1,1,1,19,2,27.9
1,1,1,1,5,3,180.16666666666666
1,1,1,1,6,1,499.9
1,1,1,1,8,1,29.0
1,1,1,1,16,1,18.9
1,1,1,1,18,2,74.85
1,1,1,1,19,4,26.9375
1,1,1,1,5,2,10.4
1,1,1,1,8,1,29.0
1,1,1,1,16,2,22.9
1,1,1,1,18,2,97.33500000000001
1,1,1,1,19,2,27.9
1,1,1,1,3,1,1266.01
1,1,1,1,5,3,107.53333333333332
1,1,1,1,6,1,140.98
1,1,1,1,8,2,23.95
1,1,1,1,16,1,26.9
1,1,1,1,19,3,38.56666666666667
1,1,1,1,5,3,79.93333333333334
1,1,1,1,8,2,23.95
1,1,1,1,18,2,98.05
1,1,1,1,19,5,36.989999999999995
1,1,1,1,5,2,10.4
1,1,1,1,8,2,29.45
1,1,1,1,14,1,1025.0
1,1,1,1,18,1,97.75
1,1,1,1,19,3,27.566666666666663
1,1,1,1,5,4,16.175
1,1,1,1,7,1,197.07
1,1,1,1,8,1,21.9
1,1,1,1,16,1,26.9
1,1,1,1,18,1,23.99
1,1,1,1,19,4,26.65
1,1,1,1,3,1,1749.99
1,1,1,1,5,4,16.175
1,1,1,1,6,1,499.0
1,1,1,1,8,1,21.9
1,1,1,1,16,1,26.9
1,1,1,1,18,5,54.548
1,1,1,1,19,3,24.23333333333333
1,1,1,1,18,5,41.116
2,0,2,1,16,1,120.7
2,0,2,1,18,1,51.0
2,0,2,1,8,1,482.8
2,0,2,1,16,1,45.01
2,0,2,1,3,1,1577.6
2,0,2,1,11,1,102.15
2,0,2,1,18,1,400.0
2,0,2,1,3,1,339.8
2,0,2,1,5,4,231.35250000000002
2,0,2,1,6,2,50.349999999999994
2,0,2,1,7,1,185.23
2,0,2,1,10,1,83.8
2,0,2,1,11,2,104.2
2,0,2,1,16,3,104.66333333333334
2,0,2,1,18,2,123.91
2,0,2,1,19,2,120.0
2,0,2,1,20,2,137.235
2,0,2,1,3,1,207.52
2,0,2,1,18,1,190.0
2,1,1,1,3,2,49.285
2,1,1,1,5,2,20.765
2,1,1,1,7,1,45.89
2,1,1,1,11,1,70.0
2,1,1,1,19,3,21.61
2,1,1,1,20,1,5.5
2,1,1,1,4,1,27.9
2,1,1,1,5,1,13.99
2,1,1,1,7,1,24.0
2,1,1,1,19,1,38.0
2,1,1,1,20,2,22.625
2,1,1,1,3,3,68.07333333333334
2,1,1,1,5,6,38.105000000000004
2,1,1,1,6,1,154.74
2,1,1,1,7,2,32.58
2,1,1,1,8,1,48.5
2,1,1,1,16,1,45.34
2,1,1,1,19,11,49.82181818181818
2,1,1,1,20,4,29.252499999999998
2,1,1,1,3,1,15.04
2,1,1,1,5,3,32.056666666666665
2,1,1,1,7,1,29.0
2,1,1,1,12,2,320.0
2,1,1,1,16,2,75.295
2,1,1,1,19,10,47.214999999999996
2,1,1,1,5,11,47.85454545454545
2,1,1,1,6,2,73.64
2,1,1,1,7,4,28.5975
2,1,1,1,12,1,320.0
2,1,1,1,17,1,187.93
2,1,1,1,19,24,13.998333333333333
2,1,1,1,20,6,36.60333333333333
2,1,1,1,5,1,19.9
2,1,1,1,7,5,41.134
2,1,1,1,10,1,48.8
2,1,1,1,18,1,21.0
2,1,1,1,19,15,14.015333333333334
2,1,1,1,20,3,58.13
2,1,1,1,5,2,48.769999999999996
2,1,1,1,7,4,54.3725
2,1,1,1,17,1,9.0
2,1,1,1,19,12,40.755833333333335
2,1,1,1,20,5,47.292
2,1,1,1,3,1,27.4
2,1,1,1,5,3,37.443333333333335
2,1,1,1,6,1,25.9
2,1,1,1,7,3,87.26
2,1,1,1,18,2,16.565
2,1,1,1,19,10,8.572
2,1,1,1,20,2,48.95
2,1,1,1,3,1,70.9
2,1,1,1,7,3,87.86666666666667
2,1,1,1,16,2,136.465
2,1,1,1,19,7,93.75285714285714
2,1,1,1,20,2,34.510000000000005
2,1,1,1,3,3,88.53333333333335
2,1,1,1,5,9,58.97666666666666
2,1,1,1,6,1,59.97
2,1,1,1,7,3,27.143333333333334
2,1,1,1,16,2,127.695
2,1,1,1,18,1,20.0
2,1,1,1,19,2,29.725
2,1,1,1,20,1,59.96
2,1,1,1,21,1,3087.0
2,1,1,1,3,3,39.25
2,1,1,1,5,8,178.05
2,1,1,1,6,1,35.0
2,1,1,1,7,2,39.46
2,1,1,1,10,1,6.8
2,1,1,1,16,1,24.74
2,1,1,1,18,3,28.583333333333332
2,1,1,1,19,12,76.075
2,1,1,1,20,3,35.07333333333333
2,1,1,1,10,1,150.0
2,1,1,1,16,1,96.89
2,1,1,1,19,4,325.81
2,1,1,1,20,1,23.3
2,1,1,1,4,1,36.5
2,1,1,1,5,6,53.88833333333333
2,1,1,1,6,2,27.5
2,1,1,1,16,1,87.7
2,1,1,1,18,1,91.8
2,1,1,1,19,4,264.72499999999997
2,1,1,1,20,4,56.815
2,1,1,1,5,2,53.79
2,1,1,1,19,2,121.75
2,1,1,1,20,2,29.17
4,0,1,1,3,1,309.6
4,0,1,1,19,3,20.433333333333334
4,0,1,1,3,1,235.7
4,0,1,1,5,2,14.2
4,0,1,1,16,2,140.935
4,0,1,1,19,2,20.619999999999997
4,0,1,1,5,2,14.2
4,0,1,1,19,2,20.46
4,0,1,1,5,2,14.2
4,0,1,1,19,2,41.41
4,0,1,1,5,2,14.2
4,0,1,1,19,3,17.826666666666664
4,0,1,1,5,3,709.4666666666667
4,0,1,1,19,5,68.69399999999999
4,0,1,1,0,2,460.5
4,0,1,1,3,1,99.6
4,0,1,1,5,2,14.2
4,0,1,1,19,1,32.9
4,0,1,1,5,2,14.2
4,0,1,1,19,5,573.26
4,0,1,1,5,2,14.2
4,0,1,1,19,4,32.205
4,0,1,1,5,2,14.2
4,0,1,1,19,4,25.365
4,0,1,1,5,2,3.5
2,0,3,2,5,6,47.69833333333333
2,0,3,2,7,5,29.258000000000003
2,0,3,2,11,5,16.336
2,0,3,2,16,1,50.0
2,0,3,2,18,11,34.38909090909091
2,0,3,2,19,8,40.54875
2,0,3,2,20,8,42.92
2,0,3,2,1,1,782.0
2,0,3,2,3,2,119.7
2,0,3,2,5,5,75.52
2,0,3,2,7,5,15.929999999999998
2,0,3,2,11,3,21.96666666666667
2,0,3,2,12,1,221.0
2,0,3,2,16,3,77.89666666666666
2,0,3,2,18,36,33.6236111111111
2,0,3,2,19,11,28.105454545454542
2,0,3,2,20,3,54.19333333333333
2,0,3,2,5,1,93.9
2,0,3,2,7,1,68.34
2,0,3,2,11,5,56.04
2,0,3,2,18,25,21.292399999999997
2,0,3,2,19,9,19.644444444444446
2,0,3,2,20,10,32.891000000000005
2,0,3,2,1,1,170.0
2,0,3,2,5,9,59.443333333333335
2,0,3,2,7,6,38.20666666666667
2,0,3,2,11,3,70.24666666666667
2,0,3,2,16,3,54.02333333333333
2,0,3,2,18,19,42.20157894736841
2,0,3,2,19,10,20.16
2,0,3,2,20,4,101.33749999999999
2,0,3,2,1,1,30.0
2,0,3,2,4,1,15.0
2,0,3,2,5,11,66.24636363636364
2,0,3,2,7,3,28.123333333333335
2,0,3,2,8,1,150.0
2,0,3,2,9,0,0.0
2,0,3,2,11,3,74.13333333333334
2,0,3,2,13,1,132.0
2,0,3,2,18,49,16.97469387755102
2,0,3,2,19,14,27.655714285714286
2,0,3,2,20,15,33.443333333333335
2,0,3,2,1,1,33.0
2,0,3,2,5,5,60.145999999999994
2,0,3,2,7,2,17.395
2,0,3,2,11,2,68.495
2,0,3,2,18,17,25.031176470588235
2,0,3,2,19,3,26.666666666666668
2,0,3,2,20,1,31.18
2,0,3,2,5,6,77.69833333333334
2,0,3,2,7,6,36.06166666666667
2,0,3,2,9,0,0.0
2,0,3,2,11,5,46.019999999999996
2,0,3,2,13,2,117.625
2,0,3,2,16,1,77.34
2,0,3,2,18,24,32.62166666666666
2,0,3,2,19,5,23.6
2,0,3,2,20,7,17.217142857142857
2,0,3,2,5,10,35.925
2,0,3,2,7,2,51.9
2,0,3,2,9,0,0.0
2,0,3,2,11,9,49.25666666666667
